num_teste,caso,tenure,max_iter,sol_ini,iter_sem_mod,tempo,custo,gap
26,A-n32-k5.vrp,10,100,Savings,100,3.1500086784362793,841.0,0.072704
27,A-n32-k5.vrp,10,100,Savings,100,3.6880030632019043,835.0,0.065051
28,A-n32-k5.vrp,10,100,Savings,100,2.9599976539611816,913.0,0.164541
29,A-n32-k5.vrp,10,100,Savings,100,2.94599986076355,850.0,0.084184
30,A-n32-k5.vrp,10,500,Savings,500,14.019618511199951,835.0,0.065051
31,A-n32-k5.vrp,10,500,Savings,500,13.452014446258545,850.0,0.084184
32,A-n32-k5.vrp,10,500,Savings,500,13.683979034423828,850.0,0.084184
33,A-n32-k5.vrp,10,500,Savings,500,13.789104461669922,850.0,0.084184
34,A-n32-k5.vrp,10,500,Savings,500,14.114096403121948,835.0,0.065051
35,A-n32-k5.vrp,10,1000,Savings,1000,27.1979877948761,835.0,0.065051
36,A-n32-k5.vrp,10,1000,Savings,1000,27.212140321731567,835.0,0.065051
37,A-n32-k5.vrp,10,1000,Savings,1000,28.288074493408203,835.0,0.065051
38,A-n32-k5.vrp,10,1000,Savings,1000,28.631994009017944,835.0,0.065051
39,A-n32-k5.vrp,10,1000,Savings,1000,27.70557475090027,835.0,0.065051
40,A-n32-k5.vrp,15,10,Savings,10,0.5180022716522217,913.0,0.164541
41,A-n32-k5.vrp,15,10,Savings,10,0.5649733543395996,858.0,0.094388
42,A-n32-k5.vrp,15,10,Savings,10,0.5610151290893555,855.0,0.090561
43,A-n32-k5.vrp,15,10,Savings,10,0.5769922733306885,855.0,0.090561
44,A-n32-k5.vrp,15,10,Savings,10,0.5320127010345459,857.0,0.093112
45,A-n32-k5.vrp,15,100,Savings,100,3.0559914112091064,850.0,0.084184
46,A-n32-k5.vrp,15,100,Savings,100,3.562991142272949,838.0,0.068878
47,A-n32-k5.vrp,15,100,Savings,100,2.934998035430908,913.0,0.164541
48,A-n32-k5.vrp,15,100,Savings,100,3.436997652053833,835.0,0.065051
49,A-n32-k5.vrp,15,100,Savings,100,3.057002067565918,853.0,0.08801
50,A-n32-k5.vrp,15,500,Savings,500,14.653004169464111,835.0,0.065051
51,A-n32-k5.vrp,15,500,Savings,500,14.167082786560059,835.0,0.065051
52,A-n32-k5.vrp,15,500,Savings,500,14.395997524261475,835.0,0.065051
53,A-n32-k5.vrp,15,500,Savings,500,13.955135345458984,850.0,0.084184
54,A-n32-k5.vrp,15,500,Savings,500,14.396959066390991,835.0,0.065051
55,A-n32-k5.vrp,15,1000,Savings,1000,28.20529818534851,838.0,0.068878
56,A-n32-k5.vrp,15,1000,Savings,1000,28.174845695495605,837.0,0.067602
57,A-n32-k5.vrp,15,1000,Savings,1000,27.10309672355652,913.0,0.164541
58,A-n32-k5.vrp,15,1000,Savings,1000,26.41900062561035,853.0,0.08801
59,A-n32-k5.vrp,15,1000,Savings,1000,27.937624216079712,837.0,0.067602
60,A-n32-k5.vrp,25,10,Savings,10,0.6119937896728516,855.0,0.090561
61,A-n32-k5.vrp,25,10,Savings,10,0.5799965858459473,855.0,0.090561
62,A-n32-k5.vrp,25,10,Savings,10,0.5859920978546143,855.0,0.090561
63,A-n32-k5.vrp,25,10,Savings,10,0.5760030746459961,855.0,0.090561
64,A-n32-k5.vrp,25,10,Savings,10,0.6719963550567627,857.0,0.093112
65,A-n32-k5.vrp,25,100,Savings,100,3.522998809814453,835.0,0.065051
66,A-n32-k5.vrp,25,100,Savings,100,3.3059966564178467,841.0,0.072704
67,A-n32-k5.vrp,25,100,Savings,100,3.3480184078216553,838.0,0.068878
68,A-n32-k5.vrp,25,100,Savings,100,2.893993854522705,913.0,0.164541
69,A-n32-k5.vrp,25,100,Savings,100,3.514350414276123,837.0,0.067602
70,A-n32-k5.vrp,25,500,Savings,500,13.973997592926025,835.0,0.065051
71,A-n32-k5.vrp,25,500,Savings,500,13.53299617767334,850.0,0.084184
72,A-n32-k5.vrp,25,500,Savings,500,14.438653945922852,837.0,0.067602
73,A-n32-k5.vrp,25,500,Savings,500,14.483524084091187,835.0,0.065051
74,A-n32-k5.vrp,25,500,Savings,500,13.993997812271118,841.0,0.072704
75,A-n32-k5.vrp,25,1000,Savings,1000,28.129570245742798,843.0,0.075255
76,A-n32-k5.vrp,25,1000,Savings,1000,29.289010763168335,835.0,0.065051
77,A-n32-k5.vrp,25,1000,Savings,1000,27.83009386062622,835.0,0.065051
78,A-n32-k5.vrp,25,1000,Savings,1000,27.704997539520264,913.0,0.164541
79,A-n32-k5.vrp,25,1000,Savings,1000,28.194150686264038,913.0,0.164541
80,A-n32-k5.vrp,16,10,Savings,10,0.6449978351593018,845.0,0.077806
81,A-n32-k5.vrp,16,10,Savings,10,0.5969967842102051,850.0,0.084184
82,A-n32-k5.vrp,16,10,Savings,10,0.6359937191009521,855.0,0.090561
83,A-n32-k5.vrp,16,10,Savings,10,0.6009950637817383,850.0,0.084184
84,A-n32-k5.vrp,16,10,Savings,10,0.6199972629547119,850.0,0.084184
85,A-n32-k5.vrp,16,100,Savings,100,2.9869954586029053,913.0,0.164541
86,A-n32-k5.vrp,16,100,Savings,100,3.299994945526123,841.0,0.072704
87,A-n32-k5.vrp,16,100,Savings,100,3.2479934692382812,841.0,0.072704
88,A-n32-k5.vrp,16,100,Savings,100,3.2319979667663574,841.0,0.072704
89,A-n32-k5.vrp,16,100,Savings,100,3.4640045166015625,838.0,0.068878
90,A-n32-k5.vrp,16,500,Savings,500,14.04699420928955,835.0,0.065051
91,A-n32-k5.vrp,16,500,Savings,500,13.593996286392212,850.0,0.084184
92,A-n32-k5.vrp,16,500,Savings,500,13.853687286376953,853.0,0.08801
93,A-n32-k5.vrp,16,500,Savings,500,14.277072191238403,835.0,0.065051
94,A-n32-k5.vrp,16,500,Savings,500,13.31799840927124,853.0,0.08801
95,A-n32-k5.vrp,16,1000,Savings,1000,27.85360813140869,835.0,0.065051
96,A-n32-k5.vrp,16,1000,Savings,1000,27.44955325126648,850.0,0.084184
97,A-n32-k5.vrp,16,1000,Savings,1000,27.522999048233032,835.0,0.065051
98,A-n32-k5.vrp,16,1000,Savings,1000,27.936581134796143,835.0,0.065051
99,A-n32-k5.vrp,16,1000,Savings,1000,28.107001781463623,913.0,0.164541
100,A-n32-k5.vrp,5,10,Random,10,0.8549919128417969,1117.0,0.424745
101,A-n32-k5.vrp,5,10,Random,10,1.2999968528747559,940.0,0.19898
102,A-n32-k5.vrp,5,10,Random,10,0.8569986820220947,1072.0,0.367347
103,A-n32-k5.vrp,5,10,Random,10,0.9959945678710938,1062.0,0.354592
104,A-n32-k5.vrp,5,10,Random,10,0.9190003871917725,1087.0,0.38648
105,A-n32-k5.vrp,5,100,Random,100,3.59299898147583,904.0,0.153061
106,A-n32-k5.vrp,5,100,Random,100,3.4999942779541016,903.0,0.151786
107,A-n32-k5.vrp,5,100,Random,100,3.272606611251831,1072.0,0.367347
108,A-n32-k5.vrp,5,100,Random,100,3.363997459411621,926.0,0.181122
109,A-n32-k5.vrp,5,100,Random,100,3.6809940338134766,973.0,0.241071
110,A-n32-k5.vrp,5,500,Random,500,15.232994318008423,1117.0,0.424745
111,A-n32-k5.vrp,5,500,Random,500,14.55213975906372,969.0,0.235969
112,A-n32-k5.vrp,5,500,Random,500,14.295584440231323,1089.0,0.389031
113,A-n32-k5.vrp,5,500,Random,500,14.325723886489868,888.0,0.132653
114,A-n32-k5.vrp,5,500,Random,500,13.392995834350586,1002.0,0.278061
115,A-n32-k5.vrp,5,1000,Random,1000,27.12000584602356,884.0,0.127551
116,A-n32-k5.vrp,5,1000,Random,1000,26.81559181213379,967.0,0.233418
117,A-n32-k5.vrp,5,1000,Random,1000,26.217997074127197,1049.0,0.33801
118,A-n32-k5.vrp,5,1000,Random,1000,32.07553195953369,1073.0,0.368622
119,A-n32-k5.vrp,5,1000,Random,1000,31.78914785385132,1072.0,0.367347
120,A-n32-k5.vrp,10,10,Random,10,1.259523868560791,1093.0,0.394133
121,A-n32-k5.vrp,10,10,Random,10,1.0300359725952148,1089.0,0.389031
122,A-n32-k5.vrp,10,10,Random,10,1.0951290130615234,1069.0,0.36352
123,A-n32-k5.vrp,10,10,Random,10,0.8140861988067627,1115.0,0.422194
124,A-n32-k5.vrp,10,10,Random,10,1.1801953315734863,964.0,0.229592
125,A-n32-k5.vrp,10,100,Random,100,3.9019200801849365,989.0,0.26148
126,A-n32-k5.vrp,10,100,Random,100,4.270669937133789,1136.0,0.44898
127,A-n32-k5.vrp,10,100,Random,100,4.147816181182861,1074.0,0.369898
128,A-n32-k5.vrp,10,100,Random,100,4.5128045082092285,1072.0,0.367347
129,A-n32-k5.vrp,10,100,Random,100,3.889564275741577,1082.0,0.380102
130,A-n32-k5.vrp,10,500,Random,500,17.09178876876831,1124.0,0.433673
131,A-n32-k5.vrp,10,500,Random,500,20.526976108551025,999.0,0.274235
132,A-n32-k5.vrp,10,500,Random,500,18.62437915802002,999.0,0.274235
133,A-n32-k5.vrp,10,500,Random,500,19.245198488235474,887.0,0.131378
134,A-n32-k5.vrp,10,500,Random,500,15.037768840789795,1093.0,0.394133
135,A-n32-k5.vrp,10,1000,Random,1000,29.88862681388855,916.0,0.168367
136,A-n32-k5.vrp,10,1000,Random,1000,36.19270062446594,1077.0,0.373724
137,A-n32-k5.vrp,10,1000,Random,1000,37.35098481178284,1094.0,0.395408
138,A-n32-k5.vrp,10,1000,Random,1000,36.27857685089111,973.0,0.241071
139,A-n32-k5.vrp,10,1000,Random,1000,30.883495092391968,973.0,0.241071
140,A-n32-k5.vrp,15,10,Random,10,1.5390565395355225,1052.0,0.341837
141,A-n32-k5.vrp,15,10,Random,10,1.6529240608215332,913.0,0.164541
142,A-n32-k5.vrp,15,10,Random,10,1.3752663135528564,1004.0,0.280612
143,A-n32-k5.vrp,15,10,Random,10,1.7621893882751465,999.0,0.274235
144,A-n32-k5.vrp,15,10,Random,10,1.271254539489746,951.0,0.21301
145,A-n32-k5.vrp,15,100,Random,100,4.027760028839111,1143.0,0.457908
146,A-n32-k5.vrp,15,100,Random,100,4.017465591430664,984.0,0.255102
147,A-n32-k5.vrp,15,100,Random,100,5.219182014465332,1136.0,0.44898
148,A-n32-k5.vrp,15,100,Random,100,4.167225122451782,1017.0,0.297194
149,A-n32-k5.vrp,15,100,Random,100,4.6391761302948,990.0,0.262755
150,A-n32-k5.vrp,15,500,Random,500,18.488329648971558,982.0,0.252551
151,A-n32-k5.vrp,15,500,Random,500,19.559110641479492,1087.0,0.38648
152,A-n32-k5.vrp,15,500,Random,500,19.42552423477173,859.0,0.095663
153,A-n32-k5.vrp,15,500,Random,500,18.191783905029297,1072.0,0.367347
154,A-n32-k5.vrp,15,500,Random,500,17.62140965461731,1135.0,0.447704
155,A-n32-k5.vrp,15,1000,Random,1000,33.44445872306824,1087.0,0.38648
156,A-n32-k5.vrp,15,1000,Random,1000,35.20124673843384,872.0,0.112245
157,A-n32-k5.vrp,15,1000,Random,1000,33.02647280693054,1064.0,0.357143
158,A-n32-k5.vrp,15,1000,Random,1000,34.848201751708984,1169.0,0.491071
159,A-n32-k5.vrp,15,1000,Random,1000,36.68780970573425,982.0,0.252551
160,A-n32-k5.vrp,25,10,Random,10,1.5911214351654053,1019.0,0.299745
161,A-n32-k5.vrp,25,10,Random,10,1.0251870155334473,1131.0,0.442602
162,A-n32-k5.vrp,25,10,Random,10,1.0291106700897217,997.0,0.271684
163,A-n32-k5.vrp,25,10,Random,10,1.2376461029052734,1101.0,0.404337
164,A-n32-k5.vrp,25,10,Random,10,1.5080478191375732,1052.0,0.341837
165,A-n32-k5.vrp,25,100,Random,100,4.699479579925537,926.0,0.181122
166,A-n32-k5.vrp,25,100,Random,100,3.914238691329956,1040.0,0.326531
167,A-n32-k5.vrp,25,100,Random,100,4.091312885284424,1069.0,0.36352
168,A-n32-k5.vrp,25,100,Random,100,4.782462120056152,986.0,0.257653
169,A-n32-k5.vrp,25,100,Random,100,4.444749355316162,982.0,0.252551
170,A-n32-k5.vrp,25,500,Random,500,14.58914589881897,1117.0,0.424745
171,A-n32-k5.vrp,25,500,Random,500,17.9382061958313,963.0,0.228316
172,A-n32-k5.vrp,25,500,Random,500,18.980757474899292,1058.0,0.34949
173,A-n32-k5.vrp,25,500,Random,500,21.97632145881653,900.0,0.147959
174,A-n32-k5.vrp,25,500,Random,500,21.77050471305847,1117.0,0.424745
175,A-n32-k5.vrp,25,1000,Random,1000,38.917067527770996,1139.0,0.452806
176,A-n32-k5.vrp,25,1000,Random,1000,39.278990268707275,981.0,0.251276
177,A-n32-k5.vrp,25,1000,Random,1000,34.686718225479126,992.0,0.265306
178,A-n32-k5.vrp,25,1000,Random,1000,32.025315046310425,1053.0,0.343112
179,A-n32-k5.vrp,25,1000,Random,1000,28.661447048187256,932.0,0.188776
180,A-n32-k5.vrp,16,10,Random,10,0.8571183681488037,1091.0,0.391582
181,A-n32-k5.vrp,16,10,Random,10,1.10160493850708,984.0,0.255102
182,A-n32-k5.vrp,16,10,Random,10,1.2374498844146729,965.0,0.230867
183,A-n32-k5.vrp,16,10,Random,10,1.2320022583007812,992.0,0.265306
184,A-n32-k5.vrp,16,10,Random,10,1.1560072898864746,969.0,0.235969
185,A-n32-k5.vrp,16,100,Random,100,3.675065279006958,1018.0,0.298469
186,A-n32-k5.vrp,16,100,Random,100,3.6357710361480713,974.0,0.242347
187,A-n32-k5.vrp,16,100,Random,100,4.269236087799072,1014.0,0.293367
188,A-n32-k5.vrp,16,100,Random,100,4.076001405715942,1001.0,0.276786
189,A-n32-k5.vrp,16,100,Random,100,4.200531482696533,1002.0,0.278061
190,A-n32-k5.vrp,16,500,Random,500,18.119220495224,1066.0,0.359694
191,A-n32-k5.vrp,16,500,Random,500,18.723623752593994,1003.0,0.279337
192,A-n32-k5.vrp,16,500,Random,500,15.92748236656189,975.0,0.243622
193,A-n32-k5.vrp,16,500,Random,500,15.676800966262817,968.0,0.234694
194,A-n32-k5.vrp,16,500,Random,500,15.714144706726074,1058.0,0.34949
195,A-n32-k5.vrp,16,1000,Random,1000,31.339995861053467,983.0,0.253827
196,A-n32-k5.vrp,16,1000,Random,1000,31.549049139022827,982.0,0.252551
197,A-n32-k5.vrp,16,1000,Random,1000,30.207669734954834,932.0,0.188776
198,A-n32-k5.vrp,16,1000,Random,1000,33.05817747116089,1072.0,0.367347
199,A-n32-k5.vrp,16,1000,Random,1000,33.60204243659973,1026.0,0.308673
200,A-n54-k7.vrp,5,10,Savings,10,4.097000360488892,1278.0,0.095116
201,A-n54-k7.vrp,5,10,Savings,10,4.259042263031006,1265.0,0.083976
202,A-n54-k7.vrp,5,10,Savings,10,3.9905638694763184,1278.0,0.095116
203,A-n54-k7.vrp,5,10,Savings,10,3.7795250415802,1278.0,0.095116
204,A-n54-k7.vrp,5,10,Savings,10,3.860001802444458,1265.0,0.083976
205,A-n54-k7.vrp,5,100,Savings,100,14.449840784072876,1278.0,0.095116
206,A-n54-k7.vrp,5,100,Savings,100,17.068360328674316,1265.0,0.083976
207,A-n54-k7.vrp,5,100,Savings,100,16.55962109565735,1265.0,0.083976
208,A-n54-k7.vrp,5,100,Savings,100,16.06360697746277,1278.0,0.095116
209,A-n54-k7.vrp,5,100,Savings,100,13.974348306655884,1278.0,0.095116
210,A-n54-k7.vrp,5,500,Savings,500,70.18275666236877,1265.0,0.083976
211,A-n54-k7.vrp,5,500,Savings,500,62.24932622909546,1265.0,0.083976
212,A-n54-k7.vrp,5,500,Savings,500,74.48536205291748,1265.0,0.083976
213,A-n54-k7.vrp,5,500,Savings,500,69.200119972229,1265.0,0.083976
214,A-n54-k7.vrp,5,500,Savings,500,72.03783178329468,1265.0,0.083976
215,A-n54-k7.vrp,5,1000,Savings,1000,139.00008392333984,1278.0,0.095116
216,A-n54-k7.vrp,5,1000,Savings,1000,140.31731009483337,1265.0,0.083976
217,A-n54-k7.vrp,5,1000,Savings,1000,128.17196822166443,1265.0,0.083976
218,A-n54-k7.vrp,5,1000,Savings,1000,106.8680670261383,1265.0,0.083976
219,A-n54-k7.vrp,5,1000,Savings,1000,105.97955107688904,1265.0,0.083976
220,A-n54-k7.vrp,10,10,Savings,10,3.0819976329803467,1265.0,0.083976
221,A-n54-k7.vrp,10,10,Savings,10,3.153000593185425,1265.0,0.083976
222,A-n54-k7.vrp,10,10,Savings,10,3.2610177993774414,1265.0,0.083976
223,A-n54-k7.vrp,10,10,Savings,10,3.1390182971954346,1265.0,0.083976
224,A-n54-k7.vrp,10,10,Savings,10,3.0369985103607178,1265.0,0.083976
225,A-n54-k7.vrp,10,100,Savings,100,12.867430925369263,1265.0,0.083976
226,A-n54-k7.vrp,10,100,Savings,100,12.758963346481323,1265.0,0.083976
227,A-n54-k7.vrp,10,100,Savings,100,12.481998205184937,1265.0,0.083976
228,A-n54-k7.vrp,10,100,Savings,100,12.406714916229248,1278.0,0.095116
229,A-n54-k7.vrp,10,100,Savings,100,12.556000709533691,1265.0,0.083976
230,A-n54-k7.vrp,10,500,Savings,500,55.351619243621826,1265.0,0.083976
231,A-n54-k7.vrp,10,500,Savings,500,55.071102142333984,1265.0,0.083976
232,A-n54-k7.vrp,10,500,Savings,500,55.465087890625,1265.0,0.083976
233,A-n54-k7.vrp,10,500,Savings,500,55.76632261276245,1265.0,0.083976
234,A-n54-k7.vrp,10,500,Savings,500,64.18981599807739,1265.0,0.083976
235,A-n54-k7.vrp,10,1000,Savings,1000,134.3395652770996,1278.0,0.095116
236,A-n54-k7.vrp,10,1000,Savings,1000,127.40757775306702,1265.0,0.083976
237,A-n54-k7.vrp,10,1000,Savings,1000,123.51273226737976,1280.0,0.096829
238,A-n54-k7.vrp,10,1000,Savings,1000,106.84453105926514,1265.0,0.083976
239,A-n54-k7.vrp,10,1000,Savings,1000,106.17540574073792,1265.0,0.083976
240,A-n54-k7.vrp,15,10,Savings,10,3.181997537612915,1265.0,0.083976
241,A-n54-k7.vrp,15,10,Savings,10,3.0779974460601807,1265.0,0.083976
242,A-n54-k7.vrp,15,10,Savings,10,3.188997507095337,1265.0,0.083976
243,A-n54-k7.vrp,15,10,Savings,10,3.188991069793701,1265.0,0.083976
244,A-n54-k7.vrp,15,10,Savings,10,3.0520665645599365,1265.0,0.083976
245,A-n54-k7.vrp,15,100,Savings,100,12.702998161315918,1278.0,0.095116
246,A-n54-k7.vrp,15,100,Savings,100,12.63999891281128,1265.0,0.083976
247,A-n54-k7.vrp,15,100,Savings,100,12.443980693817139,1265.0,0.083976
248,A-n54-k7.vrp,15,100,Savings,100,12.648119688034058,1265.0,0.083976
249,A-n54-k7.vrp,15,100,Savings,100,12.38499665260315,1265.0,0.083976
250,A-n54-k7.vrp,15,500,Savings,500,54.355194091796875,1265.0,0.083976
251,A-n54-k7.vrp,15,500,Savings,500,54.22325801849365,1265.0,0.083976
252,A-n54-k7.vrp,15,500,Savings,500,53.32608509063721,1278.0,0.095116
253,A-n54-k7.vrp,15,500,Savings,500,54.4700129032135,1265.0,0.083976
254,A-n54-k7.vrp,15,500,Savings,500,54.648738384246826,1265.0,0.083976
255,A-n54-k7.vrp,15,1000,Savings,1000,106.56151103973389,1265.0,0.083976
256,A-n54-k7.vrp,15,1000,Savings,1000,108.29825973510742,1278.0,0.095116
257,A-n54-k7.vrp,15,1000,Savings,1000,106.06604051589966,1265.0,0.083976
258,A-n54-k7.vrp,15,1000,Savings,1000,108.13217496871948,1265.0,0.083976
259,A-n54-k7.vrp,15,1000,Savings,1000,106.07109260559082,1265.0,0.083976
260,A-n54-k7.vrp,25,10,Savings,10,3.1350202560424805,1265.0,0.083976
261,A-n54-k7.vrp,25,10,Savings,10,3.0329973697662354,1265.0,0.083976
262,A-n54-k7.vrp,25,10,Savings,10,2.9409990310668945,1278.0,0.095116
263,A-n54-k7.vrp,25,10,Savings,10,2.9359993934631348,1278.0,0.095116
264,A-n54-k7.vrp,25,10,Savings,10,3.0579962730407715,1265.0,0.083976
265,A-n54-k7.vrp,25,100,Savings,100,12.449019193649292,1265.0,0.083976
266,A-n54-k7.vrp,25,100,Savings,100,12.456238746643066,1265.0,0.083976
267,A-n54-k7.vrp,25,100,Savings,100,12.422994613647461,1278.0,0.095116
268,A-n54-k7.vrp,25,100,Savings,100,12.642013311386108,1278.0,0.095116
269,A-n54-k7.vrp,25,100,Savings,100,12.513999223709106,1265.0,0.083976
270,A-n54-k7.vrp,25,500,Savings,500,54.245136737823486,1265.0,0.083976
271,A-n54-k7.vrp,25,500,Savings,500,56.792362213134766,1265.0,0.083976
272,A-n54-k7.vrp,25,500,Savings,500,55.87473249435425,1278.0,0.095116
273,A-n54-k7.vrp,25,500,Savings,500,54.41557288169861,1265.0,0.083976
274,A-n54-k7.vrp,25,500,Savings,500,54.34487557411194,1265.0,0.083976
275,A-n54-k7.vrp,25,1000,Savings,1000,107.16487526893616,1265.0,0.083976
276,A-n54-k7.vrp,25,1000,Savings,1000,106.79216623306274,1265.0,0.083976
277,A-n54-k7.vrp,25,1000,Savings,1000,107.9037675857544,1278.0,0.095116
278,A-n54-k7.vrp,25,1000,Savings,406,749.6359121799469,1265.0,0.083976
279,A-n54-k7.vrp,25,1000,Savings,1000,117.31055736541748,1278.0,0.095116
280,A-n54-k7.vrp,27,10,Savings,10,3.765352249145508,1220.0,0.045416
281,A-n54-k7.vrp,27,10,Savings,10,3.30354905128479,1265.0,0.083976
282,A-n54-k7.vrp,27,10,Savings,10,3.1095123291015625,1278.0,0.095116
283,A-n54-k7.vrp,27,10,Savings,10,3.4817757606506348,1265.0,0.083976
284,A-n54-k7.vrp,27,10,Savings,10,3.045543909072876,1278.0,0.095116
285,A-n54-k7.vrp,27,100,Savings,100,13.290627717971802,1265.0,0.083976
286,A-n54-k7.vrp,27,100,Savings,100,13.410466194152832,1265.0,0.083976
287,A-n54-k7.vrp,27,100,Savings,100,13.047773838043213,1265.0,0.083976
288,A-n54-k7.vrp,27,100,Savings,100,13.160597562789917,1265.0,0.083976
289,A-n54-k7.vrp,27,100,Savings,100,12.942745447158813,1278.0,0.095116
290,A-n54-k7.vrp,27,500,Savings,500,56.42120885848999,1265.0,0.083976
291,A-n54-k7.vrp,27,500,Savings,500,57.75432538986206,1265.0,0.083976
292,A-n54-k7.vrp,27,500,Savings,500,55.81378960609436,1265.0,0.083976
293,A-n54-k7.vrp,27,500,Savings,500,55.86628746986389,1265.0,0.083976
294,A-n54-k7.vrp,27,500,Savings,500,55.37092065811157,1265.0,0.083976
295,A-n54-k7.vrp,27,1000,Savings,1000,110.92247080802917,1265.0,0.083976
296,A-n54-k7.vrp,27,1000,Savings,1000,113.4985716342926,1265.0,0.083976
297,A-n54-k7.vrp,27,1000,Savings,1000,111.33263754844666,1265.0,0.083976
298,A-n54-k7.vrp,27,1000,Savings,1000,109.6115665435791,1278.0,0.095116
299,A-n54-k7.vrp,27,1000,Savings,1000,106.69152617454529,1265.0,0.083976
300,A-n54-k7.vrp,5,10,Random,10,6.858999967575073,1478.0,0.266495
301,A-n54-k7.vrp,5,10,Random,10,4.829995393753052,1556.0,0.333333
302,A-n54-k7.vrp,5,10,Random,10,5.602999448776245,1463.0,0.253642
303,A-n54-k7.vrp,5,10,Random,10,6.275018692016602,1352.0,0.158526
304,A-n54-k7.vrp,5,10,Random,10,5.888980388641357,1452.0,0.244216
305,A-n54-k7.vrp,5,100,Random,100,14.501014709472656,1443.0,0.236504
306,A-n54-k7.vrp,5,100,Random,100,15.338391542434692,1531.0,0.311911
307,A-n54-k7.vrp,5,100,Random,100,15.945000410079956,1412.0,0.20994
308,A-n54-k7.vrp,5,100,Random,100,15.000017404556274,1561.0,0.337618
309,A-n54-k7.vrp,5,100,Random,100,15.434979915618896,1575.0,0.349614
310,A-n54-k7.vrp,5,500,Random,500,61.12781620025635,1527.0,0.308483
311,A-n54-k7.vrp,5,500,Random,500,59.03987169265747,1480.0,0.268209
312,A-n54-k7.vrp,5,500,Random,500,56.495723485946655,1533.0,0.313625
313,A-n54-k7.vrp,5,500,Random,500,57.345386266708374,1544.0,0.323051
314,A-n54-k7.vrp,5,500,Random,500,58.416335344314575,1412.0,0.20994
315,A-n54-k7.vrp,5,1000,Random,1000,106.83059930801392,1435.0,0.229649
316,A-n54-k7.vrp,5,1000,Random,1000,112.64337539672852,1501.0,0.286204
317,A-n54-k7.vrp,5,1000,Random,1000,110.34363412857056,1447.0,0.239931
318,A-n54-k7.vrp,5,1000,Random,1000,109.95625925064087,1458.0,0.249357
319,A-n54-k7.vrp,5,1000,Random,1000,111.17541193962097,1517.0,0.299914
320,A-n54-k7.vrp,10,10,Random,10,6.501999378204346,1471.0,0.260497
321,A-n54-k7.vrp,10,10,Random,10,5.847998142242432,1443.0,0.236504
322,A-n54-k7.vrp,10,10,Random,10,6.440984010696411,1425.0,0.22108
323,A-n54-k7.vrp,10,10,Random,10,6.088012933731079,1473.0,0.262211
324,A-n54-k7.vrp,10,10,Random,10,6.875999212265015,1459.0,0.250214
325,A-n54-k7.vrp,10,100,Random,100,16.284000873565674,1521.0,0.303342
326,A-n54-k7.vrp,10,100,Random,100,14.436498880386353,1568.0,0.343616
327,A-n54-k7.vrp,10,100,Random,100,16.576986074447632,1385.0,0.186804
328,A-n54-k7.vrp,10,100,Random,100,16.074002981185913,1435.0,0.229649
329,A-n54-k7.vrp,10,100,Random,100,15.649996995925903,1436.0,0.230506
330,A-n54-k7.vrp,10,500,Random,500,57.947351694107056,1527.0,0.308483
331,A-n54-k7.vrp,10,500,Random,500,59.50199341773987,1412.0,0.20994
