num_teste,caso,tenure,max_iter,sol_ini,iter_sem_mod,tempo,custo,gap
28,A-n32-k5.vrp,85,500,Savings,500,16.06685996055603,854.804934503039,0.090312
29,A-n32-k5.vrp,85,500,Savings,500,19.74824285507202,844.3808238303411,0.077016
30,A-n32-k5.vrp,100,100,Savings,100,4.464101076126099,854.804934503039,0.090312
31,A-n32-k5.vrp,100,100,Savings,100,4.46159553527832,854.804934503039,0.090312
32,A-n32-k5.vrp,100,100,Savings,100,4.7246482372283936,845.3165500960665,0.07821
33,A-n32-k5.vrp,100,100,Savings,100,4.393667697906494,854.804934503039,0.090312
34,A-n32-k5.vrp,100,100,Savings,100,4.512646436691284,854.804934503039,0.090312
35,A-n32-k5.vrp,100,500,Savings,500,20.20680046081543,846.1304035024476,0.079248
36,A-n32-k5.vrp,100,500,Savings,500,16.36221981048584,854.804934503039,0.090312
37,A-n32-k5.vrp,100,500,Savings,500,16.328242301940918,854.804934503039,0.090312
38,A-n32-k5.vrp,100,500,Savings,500,25.664124011993408,847.2449224120783,0.08067
39,A-n32-k5.vrp,100,500,Savings,500,27.570852518081665,842.5507545453411,0.074682
40,A-n32-k5.vrp,25,100,Random,100,3.405558824539185,934.2777825777208,0.191681
41,A-n32-k5.vrp,25,100,Random,100,3.4145348072052,1100.4491226891791,0.403634
42,A-n32-k5.vrp,25,100,Random,100,3.518995523452759,1013.4974646565828,0.292726
43,A-n32-k5.vrp,25,100,Random,100,3.2885396480560303,1046.1407528533568,0.334363
44,A-n32-k5.vrp,25,100,Random,100,3.3695530891418457,948.7163168107352,0.210097
45,A-n32-k5.vrp,25,500,Random,500,14.468828678131104,923.531100889776,0.177973
46,A-n32-k5.vrp,25,500,Random,500,14.308116912841797,1072.9638452851714,0.368576
47,A-n32-k5.vrp,25,500,Random,500,14.40710163116455,1132.800505859963,0.444899
48,A-n32-k5.vrp,25,500,Random,500,13.873997926712036,912.6343095374764,0.164074
49,A-n32-k5.vrp,25,500,Random,500,13.643090963363647,1107.4505775148514,0.412565
50,A-n32-k5.vrp,45,100,Random,100,8.239987850189209,1034.312712391216,0.319276
51,A-n32-k5.vrp,45,100,Random,100,10.062015771865845,937.0875850629272,0.195265
52,A-n32-k5.vrp,45,100,Random,100,6.831990957260132,1002.8545700454516,0.279151
53,A-n32-k5.vrp,45,100,Random,100,4.826004981994629,1011.451022751997,0.290116
54,A-n32-k5.vrp,45,100,Random,100,6.768997669219971,857.4585222832782,0.093697
55,A-n32-k5.vrp,45,500,Random,500,29.409536600112915,849.5811326494268,0.083649
56,A-n32-k5.vrp,45,500,Random,500,25.84001111984253,882.9340148795661,0.126191
57,A-n32-k5.vrp,45,500,Random,500,43.18810439109802,864.4755377630639,0.102647
58,A-n32-k5.vrp,45,500,Random,500,32.45799398422241,884.6215902395172,0.128344
59,A-n32-k5.vrp,45,500,Random,500,21.12857937812805,934.438781474021,0.191886
60,A-n32-k5.vrp,85,100,Random,100,6.080994367599487,924.724735873358,0.179496
61,A-n32-k5.vrp,85,100,Random,100,8.687992334365845,870.4577700920541,0.110278
62,A-n32-k5.vrp,85,100,Random,100,9.216015338897703,854.5266434834067,0.089957
63,A-n32-k5.vrp,85,100,Random,100,7.580977201461792,831.1519652132563,0.060143
64,A-n32-k5.vrp,85,100,Random,100,4.683017253875732,974.201224789209,0.242604
65,A-n32-k5.vrp,85,500,Random,500,37.27863693237305,825.2731049119009,0.052644
66,A-n32-k5.vrp,85,500,Random,500,19.954991340637207,848.1185044645881,0.081784
67,A-n32-k5.vrp,85,500,Random,500,20.511616468429565,859.0163481676537,0.095684
68,A-n32-k5.vrp,85,500,Random,500,44.89999008178711,844.449538523779,0.077104
69,A-n32-k5.vrp,85,500,Random,500,19.94911527633667,850.4863768026514,0.084804
70,A-n32-k5.vrp,100,100,Random,100,6.6059935092926025,811.8336478349237,0.035502
71,A-n32-k5.vrp,100,100,Random,100,6.215994358062744,947.9485767635456,0.209118
72,A-n32-k5.vrp,100,100,Random,100,6.174994468688965,935.0914510044722,0.192719
73,A-n32-k5.vrp,100,100,Random,100,7.6229918003082275,856.5808045323881,0.092578
74,A-n32-k5.vrp,100,100,Random,100,6.363987684249878,882.3712995720471,0.125474
75,A-n32-k5.vrp,100,500,Random,500,29.6865713596344,800.0488228850484,0.02047
76,A-n32-k5.vrp,100,500,Random,500,17.74673056602478,860.4122367608024,0.097465
77,A-n32-k5.vrp,100,500,Random,500,16.925881385803223,954.8377518821152,0.217905
78,A-n32-k5.vrp,100,500,Random,500,21.28047013282776,858.8916163845595,0.095525
79,A-n32-k5.vrp,100,500,Random,500,28.143776416778564,837.7283172898855,0.068531
80,A-n54-k7.vrp,25,100,Savings,100,13.21066927909851,1310.5460654881956,0.123004
81,A-n54-k7.vrp,25,100,Savings,100,12.206899166107178,1333.346822530137,0.142542
82,A-n54-k7.vrp,25,100,Savings,100,12.62859296798706,1322.1711300818615,0.132966
83,A-n54-k7.vrp,25,100,Savings,100,12.694624423980711,1302.12694705719,0.11579
84,A-n54-k7.vrp,25,100,Savings,100,13.231216669082642,1304.690587261549,0.117987
85,A-n54-k7.vrp,25,500,Savings,500,55.95463180541992,1302.12694705719,0.11579
86,A-n54-k7.vrp,25,500,Savings,500,55.77320265769959,1304.690587261549,0.117987
87,A-n54-k7.vrp,25,500,Savings,500,55.29219961166382,1304.1091562180893,0.117489
88,A-n54-k7.vrp,25,500,Savings,500,54.45686912536621,1302.373048229449,0.116001
89,A-n54-k7.vrp,25,500,Savings,500,56.77139353752136,1288.7166189406057,0.104299
90,A-n54-k7.vrp,45,100,Savings,100,13.341986417770386,1285.253842618362,0.101331
91,A-n54-k7.vrp,45,100,Savings,100,13.233995199203491,1310.5460654881956,0.123004
92,A-n54-k7.vrp,45,100,Savings,100,14.014993906021118,1285.253842618362,0.101331
93,A-n54-k7.vrp,45,100,Savings,100,13.85570502281189,1285.253842618362,0.101331
94,A-n54-k7.vrp,45,100,Savings,100,12.04209327697754,1298.7841940351937,0.112926
95,A-n54-k7.vrp,45,500,Savings,500,56.321271657943726,1304.690587261549,0.117987
96,A-n54-k7.vrp,45,500,Savings,500,54.0479907989502,1298.7841940351937,0.112926
97,A-n54-k7.vrp,45,500,Savings,500,56.34360003471375,1322.1711300818615,0.132966
98,A-n54-k7.vrp,45,500,Savings,500,56.35272717475891,1310.5460654881956,0.123004
99,A-n54-k7.vrp,45,500,Savings,500,56.15442204475403,1285.253842618362,0.101331
100,A-n54-k7.vrp,85,100,Savings,100,20.690565824508667,1277.59052299624,0.094765
101,A-n54-k7.vrp,85,100,Savings,100,18.85798168182373,1299.045547369395,0.11315
102,A-n54-k7.vrp,85,100,Savings,100,20.133994340896606,1293.3639992547935,0.108281
103,A-n54-k7.vrp,85,100,Savings,100,29.888527870178223,1242.1478080367722,0.064394
104,A-n54-k7.vrp,85,100,Savings,100,19.48397421836853,1277.5619896644994,0.09474
105,A-n54-k7.vrp,85,500,Savings,500,200.11036348342896,1243.8481303406124,0.065851
106,A-n54-k7.vrp,85,500,Savings,500,63.70591163635254,1285.404030526102,0.10146
107,A-n54-k7.vrp,85,500,Savings,500,124.61558747291564,1235.719239716727,0.058885
108,A-n54-k7.vrp,85,500,Savings,500,125.63049817085266,1249.688035451145,0.070855
109,A-n54-k7.vrp,85,500,Savings,500,176.77918219566345,1232.3278296161154,0.055979
110,A-n54-k7.vrp,100,100,Savings,100,21.862005949020386,1303.5359214542834,0.116997
111,A-n54-k7.vrp,100,100,Savings,100,20.70099639892578,1277.59052299624,0.094765
112,A-n54-k7.vrp,100,100,Savings,100,20.473507165908813,1277.59052299624,0.094765
113,A-n54-k7.vrp,100,100,Savings,100,21.28601050376892,1277.59052299624,0.094765
114,A-n54-k7.vrp,100,100,Savings,100,19.42799949645996,1277.5619896644994,0.09474
115,A-n54-k7.vrp,100,500,Savings,500,169.7812418937683,1224.8777966381078,0.049595
116,A-n54-k7.vrp,100,500,Savings,500,95.25041031837463,1255.796395353464,0.076089
117,A-n54-k7.vrp,100,500,Savings,500,66.03598022460938,1304.743275936186,0.118032
118,A-n54-k7.vrp,100,500,Savings,500,123.63676381111144,1234.1550423560222,0.057545
119,A-n54-k7.vrp,100,500,Savings,500,105.25038695335388,1234.8749518657226,0.058162
120,A-n54-k7.vrp,25,100,Random,100,14.806006908416748,1524.111236239561,0.306008
121,A-n54-k7.vrp,25,100,Random,100,17.107003211975098,1394.4485490235493,0.1949
122,A-n54-k7.vrp,25,100,Random,100,15.532609939575195,1482.043603400988,0.26996
123,A-n54-k7.vrp,25,100,Random,100,15.750355005264282,1466.7073867148997,0.256819
124,A-n54-k7.vrp,25,100,Random,100,16.421000003814697,1432.434316102474,0.22745
125,A-n54-k7.vrp,25,500,Random,500,59.05509781837464,1456.2964077734894,0.247898
126,A-n54-k7.vrp,25,500,Random,500,59.758380651474,1467.1593644764412,0.257206
127,A-n54-k7.vrp,25,500,Random,500,60.39542031288147,1332.64882127798,0.141944
128,A-n54-k7.vrp,25,500,Random,500,58.3514256477356,1444.5057606068574,0.237794
129,A-n54-k7.vrp,25,500,Random,500,58.89690852165222,1404.49646671577,0.20351
130,A-n54-k7.vrp,45,100,Random,100,16.060998678207397,1411.010673206647,0.209092
131,A-n54-k7.vrp,45,100,Random,100,18.705771446228027,1396.6351020671088,0.196774
132,A-n54-k7.vrp,45,100,Random,50,4605.745161533356,1481.980459656751,0.269906
133,A-n54-k7.vrp,45,100,Random,100,20.48730158805847,1423.8100478429533,0.22006
134,A-n54-k7.vrp,45,100,Random,100,17.79934573173523,1450.6409843499753,0.243051
135,A-n54-k7.vrp,45,500,Random,500,59.13465094566345,1427.979769181663,0.223633
136,A-n54-k7.vrp,45,500,Random,500,61.16149830818176,1365.3702735308177,0.169983
137,A-n54-k7.vrp,45,500,Random,500,62.32433152198792,1473.4093658261943,0.262562
138,A-n54-k7.vrp,45,500,Random,500,64.21858954429626,1352.3959018351811,0.158865
139,A-n54-k7.vrp,45,500,Random,500,68.79689121246338,1523.2300612602126,0.305253
140,A-n54-k7.vrp,85,100,Random,100,38.07027077674866,1407.0676335602025,0.205713
141,A-n54-k7.vrp,85,100,Random,100,64.9204511642456,1295.4582170993326,0.110076
142,A-n54-k7.vrp,85,100,Random,100,61.89995503425598,1417.141854911637,0.214346
143,A-n54-k7.vrp,85,100,Random,100,41.12666058540344,1398.8470968802264,0.198669
144,A-n54-k7.vrp,85,100,Random,100,65.0907690525055,1347.0795595043276,0.15431
145,A-n54-k7.vrp,85,500,Random,500,97.94720125198364,1336.056509034221,0.144864
146,A-n54-k7.vrp,85,500,Random,500,178.33468508720398,1316.7352481794917,0.128308
147,A-n54-k7.vrp,85,500,Random,500,167.38675594329834,1350.1093418456476,0.156906
148,A-n54-k7.vrp,85,500,Random,500,125.90926361083984,1308.2960316190963,0.121076
149,A-n54-k7.vrp,85,500,Random,500,135.56613326072693,1307.7658419933146,0.120622
150,A-n54-k7.vrp,100,100,Random,100,29.556213855743408,1347.5668365688148,0.154727
151,A-n54-k7.vrp,100,100,Random,100,32.60382795333862,1378.4343334691748,0.181178
152,A-n54-k7.vrp,100,100,Random,100,17.731887578964233,1488.2937661380074,0.275316
153,A-n54-k7.vrp,100,100,Random,100,69.98422741889954,1316.2172839700002,0.127864
154,A-n54-k7.vrp,100,100,Random,100,27.190701484680176,1344.3934049308386,0.152008
155,A-n54-k7.vrp,100,500,Random,500,122.8874568939209,1262.317441368198,0.081677
156,A-n54-k7.vrp,100,500,Random,500,71.98008227348328,1386.7691758952649,0.18832
157,A-n54-k7.vrp,100,500,Random,500,184.53185153007507,1292.8654001020864,0.107854
158,A-n54-k7.vrp,100,500,Random,500,112.2963445186615,1284.1032581185011,0.100346
159,A-n54-k7.vrp,100,500,Random,500,157.34296679496765,1260.561328449288,0.080173
160,A-n80-k10.vrp,25,100,Savings,100,44.27284598350525,1937.445960591731,0.098948
161,A-n80-k10.vrp,25,100,Savings,100,49.308922290802,1937.445960591731,0.098948
162,A-n80-k10.vrp,25,100,Savings,100,51.56040120124817,1916.5558996983327,0.087099
163,A-n80-k10.vrp,25,100,Savings,100,43.823296308517456,1943.224619480364,0.102226
164,A-n80-k10.vrp,25,100,Savings,100,64.89721322059631,1930.1114335073248,0.094788
165,A-n80-k10.vrp,25,500,Savings,500,215.6415832042694,1937.445960591731,0.098948
166,A-n80-k10.vrp,25,500,Savings,500,246.1031033992768,1937.445960591731,0.098948
167,A-n80-k10.vrp,25,500,Savings,500,243.21391487121585,1930.1114335073248,0.094788
168,A-n80-k10.vrp,25,500,Savings,500,193.3124895095825,1946.9381930324355,0.104332
169,A-n80-k10.vrp,25,500,Savings,500,181.6742277145385,1937.445960591731,0.098948
170,A-n80-k10.vrp,45,100,Savings,100,43.88000178337097,1939.103537087013,0.099889
171,A-n80-k10.vrp,45,100,Savings,100,44.34610629081726,1947.6972647623013,0.104763
172,A-n80-k10.vrp,45,100,Savings,100,44.6307897567749,1916.5558996983327,0.087099
173,A-n80-k10.vrp,45,100,Savings,100,42.67166543006897,1937.445960591731,0.098948
174,A-n80-k10.vrp,45,100,Savings,100,42.082008838653564,1937.445960591731,0.098948
175,A-n80-k10.vrp,45,500,Savings,500,181.151474237442,1947.6972647623013,0.104763
176,A-n80-k10.vrp,45,500,Savings,500,180.06198716163635,1937.445960591731,0.098948
177,A-n80-k10.vrp,25,100,Savings,100,43.13580775260925,1937.445960591731,0.098948
178,A-n80-k10.vrp,25,100,Savings,100,43.370991230010986,1937.445960591731,0.098948
179,A-n80-k10.vrp,25,100,Savings,100,42.99901580810547,1917.1623838065675,0.087443
180,A-n80-k10.vrp,25,100,Savings,100,42.137993574142456,1937.445960591731,0.098948
181,A-n80-k10.vrp,25,100,Savings,100,43.38000059127808,1928.0670317714928,0.093628
182,A-n80-k10.vrp,25,500,Savings,500,177.53815388679504,1937.445960591731,0.098948
183,A-n80-k10.vrp,25,500,Savings,500,176.33098936080933,1937.445960591731,0.098948
184,A-n80-k10.vrp,25,500,Savings,500,178.780015707016,1930.1114335073248,0.094788
185,A-n80-k10.vrp,25,500,Savings,500,170.46698093414307,1951.0196529420928,0.106648
186,A-n80-k10.vrp,25,500,Savings,500,177.7030155658722,1947.6972647623013,0.104763
187,A-n80-k10.vrp,45,100,Savings,100,41.16401505470276,1937.445960591731,0.098948
188,A-n80-k10.vrp,45,100,Savings,100,41.72599887847901,1943.224619480364,0.102226
189,A-n80-k10.vrp,45,100,Savings,100,41.724997997283936,1947.6972647623013,0.104763
190,A-n80-k10.vrp,45,100,Savings,100,44.01301622390747,1930.1114335073248,0.094788
191,A-n80-k10.vrp,45,100,Savings,100,40.97299933433533,1937.445960591731,0.098948
192,A-n80-k10.vrp,45,500,Savings,500,175.44800114631653,1937.445960591731,0.098948
193,A-n80-k10.vrp,45,500,Savings,500,175.54301595687866,1937.445960591731,0.098948
194,A-n80-k10.vrp,45,500,Savings,500,177.08857607841492,1943.224619480364,0.102226
195,A-n80-k10.vrp,45,500,Savings,115,27735.81952571869,1930.1114335073248,0.094788
196,A-n80-k10.vrp,45,500,Savings,500,181.26181411743164,1937.445960591731,0.098948
197,A-n80-k10.vrp,85,100,Savings,100,105.36799812316896,1906.852902560595,0.081596
198,A-n80-k10.vrp,85,100,Savings,100,109.86786890029909,1906.852902560595,0.081596
199,A-n80-k10.vrp,85,100,Savings,100,111.99308252334596,1900.1444623769687,0.07779
200,A-n80-k10.vrp,85,100,Savings,100,110.18072438240053,1906.852902560595,0.081596
201,A-n80-k10.vrp,85,100,Savings,100,109.368008852005,1893.665665072927,0.074116
202,A-n80-k10.vrp,85,500,Savings,500,274.8163776397705,1900.1444623769687,0.07779
203,A-n80-k10.vrp,85,500,Savings,307,300.1816434860229,1893.671653681408,0.074119
204,A-n80-k10.vrp,85,500,Savings,500,285.5769877433777,1906.852902560595,0.081596
205,A-n80-k10.vrp,85,500,Savings,500,249.79799842834475,1901.8848652106003,0.078778
206,A-n80-k10.vrp,85,500,Savings,475,300.1820116043091,1899.100534995122,0.077198
207,A-n80-k10.vrp,100,100,Savings,100,80.13800883293152,1892.9077415785544,0.073686
208,A-n80-k10.vrp,100,100,Savings,100,75.78301191329956,1907.4789894613748,0.081951
209,A-n80-k10.vrp,100,100,Savings,100,79.05401635169983,1884.755360389708,0.069061
210,A-n80-k10.vrp,100,100,Savings,100,42.686994314193726,1907.4530607412323,0.081936
211,A-n80-k10.vrp,100,100,Savings,100,77.16301131248474,1900.1444623769687,0.07779
212,A-n80-k10.vrp,100,500,Savings,500,284.94800639152527,1895.3078474696736,0.075047
213,A-n80-k10.vrp,100,500,Savings,500,262.05599904060364,1906.975867235697,0.081665
214,A-n80-k10.vrp,100,500,Savings,315,300.2380163669586,1893.2558978467985,0.073883
215,A-n80-k10.vrp,100,500,Savings,308,300.0424818992615,1881.1770813965568,0.067032
216,A-n80-k10.vrp,100,500,Savings,59,4122.197042942047,1888.0564065526628,0.070934
217,A-n80-k10.vrp,25,100,Random,100,65.88867735862732,2130.2478013180707,0.208308
218,A-n80-k10.vrp,25,100,Random,100,60.82098054885864,2166.826790302011,0.229057
219,A-n80-k10.vrp,25,100,Random,100,66.58701610565186,2225.787923640736,0.2625
220,A-n80-k10.vrp,25,100,Random,100,76.81397986412048,2115.4487254621326,0.199914
221,A-n80-k10.vrp,25,100,Random,100,74.26201677322388,2133.781824951835,0.210313
222,A-n80-k10.vrp,25,500,Random,500,198.0789999961853,2123.159471133193,0.204288
223,A-n80-k10.vrp,25,500,Random,500,207.52704572677607,2123.7196467123013,0.204606
224,A-n80-k10.vrp,25,500,Random,500,204.84701204299927,2169.000247822824,0.230289
225,A-n80-k10.vrp,25,500,Random,500,191.87300276756287,2420.3735259776254,0.372872
226,A-n80-k10.vrp,25,500,Random,500,198.75400924682617,2244.603762995181,0.273173
227,A-n80-k10.vrp,45,100,Random,100,62.87900996208191,2236.315898816023,0.268472
228,A-n80-k10.vrp,45,100,Random,100,60.84500765800476,2214.737359942972,0.256232
229,A-n80-k10.vrp,45,100,Random,100,73.67899179458618,2105.710611147346,0.194391
230,A-n80-k10.vrp,45,100,Random,100,59.74001717567444,2235.698352180595,0.268122
231,A-n80-k10.vrp,45,100,Random,100,55.63001537322998,2348.3804753415525,0.332037
232,A-n80-k10.vrp,45,500,Random,500,195.5849804878235,2266.865904875572,0.2858
233,A-n80-k10.vrp,45,500,Random,500,193.0350172519684,2295.74212815622,0.302179
234,A-n80-k10.vrp,45,500,Random,500,215.40401577949524,2237.291161669425,0.269025
235,A-n80-k10.vrp,45,500,Random,500,206.9359970092773,2109.5155719232,0.196549
236,A-n80-k10.vrp,45,500,Random,500,197.1559998989105,2206.071142932076,0.251317
237,A-n80-k10.vrp,85,100,Random,81,1646.4606659412384,2154.652857775078,0.222151
238,B-n31-k5.vrp,25,100,Savings,100,2.9230153560638428,678.8846459529141,0.010245
239,B-n31-k5.vrp,25,100,Savings,100,2.996009826660156,678.8846459529141,0.010245
240,B-n31-k5.vrp,25,100,Savings,100,2.972989559173584,678.8846459529141,0.010245
241,B-n31-k5.vrp,25,100,Savings,100,3.0819997787475586,678.8846459529141,0.010245
242,B-n31-k5.vrp,25,100,Savings,100,3.0359952449798584,678.8846459529141,0.010245
243,B-n31-k5.vrp,25,100,Savings,100,3.140012502670288,678.8846459529141,0.010245
244,B-n31-k5.vrp,25,100,Savings,100,3.0219898223876958,678.8846459529141,0.010245
245,B-n31-k5.vrp,25,100,Savings,100,3.091998338699341,678.8846459529141,0.010245
246,B-n31-k5.vrp,25,500,Savings,500,12.774046659469604,678.8846459529141,0.010245
247,B-n31-k5.vrp,25,500,Savings,500,12.80299472808838,678.8846459529141,0.010245
248,B-n31-k5.vrp,25,500,Savings,500,12.7360098361969,678.8846459529141,0.010245
249,B-n31-k5.vrp,25,500,Savings,500,12.418997526168823,678.8846459529141,0.010245
250,B-n31-k5.vrp,25,500,Savings,500,12.612987279891968,678.8846459529141,0.010245
251,B-n31-k5.vrp,45,100,Savings,100,3.551011800765991,676.0884122584414,0.006084
252,B-n31-k5.vrp,45,100,Savings,100,3.770010948181152,676.0884122584414,0.006084
253,B-n31-k5.vrp,45,100,Savings,100,3.687991380691528,676.0884122584414,0.006084
254,B-n31-k5.vrp,45,100,Savings,100,3.515007495880127,676.0884122584414,0.006084
255,B-n31-k5.vrp,45,100,Savings,100,3.628043413162232,676.0884122584414,0.006084
256,B-n31-k5.vrp,45,500,Savings,500,13.586008071899414,676.0884122584414,0.006084
257,B-n31-k5.vrp,45,500,Savings,500,13.990997791290283,676.0884122584414,0.006084
258,B-n31-k5.vrp,45,500,Savings,500,13.931992292404177,676.0884122584414,0.006084
259,B-n31-k5.vrp,45,500,Savings,500,13.52399730682373,676.0884122584414,0.006084
260,B-n31-k5.vrp,45,500,Savings,500,13.240000009536743,676.0884122584414,0.006084
261,B-n31-k5.vrp,85,100,Savings,100,4.028998374938965,676.0884122584414,0.006084
262,B-n31-k5.vrp,85,100,Savings,100,3.648987293243408,676.0884122584414,0.006084
263,B-n31-k5.vrp,85,100,Savings,100,3.9270002841949454,676.0884122584414,0.006084
264,B-n31-k5.vrp,85,100,Savings,100,3.682996988296509,676.0884122584414,0.006084
265,B-n31-k5.vrp,85,100,Savings,100,3.769998788833618,676.0884122584414,0.006084
266,B-n31-k5.vrp,85,500,Savings,500,14.068989753723145,676.0884122584414,0.006084
267,B-n31-k5.vrp,85,500,Savings,500,13.75899600982666,676.0884122584414,0.006084
268,B-n31-k5.vrp,85,500,Savings,500,14.100009441375732,676.0884122584414,0.006084
269,B-n31-k5.vrp,85,500,Savings,500,14.101008653640749,676.0884122584414,0.006084
270,B-n31-k5.vrp,85,500,Savings,500,14.01600694656372,676.0884122584414,0.006084
271,B-n31-k5.vrp,100,100,Savings,100,3.8090133666992183,676.0884122584414,0.006084
272,B-n31-k5.vrp,100,100,Savings,100,3.713996648788452,676.0884122584414,0.006084
273,B-n31-k5.vrp,100,100,Savings,100,3.608989953994751,676.0884122584414,0.006084
274,B-n31-k5.vrp,100,100,Savings,100,3.85499906539917,676.0884122584414,0.006084
275,B-n31-k5.vrp,100,100,Savings,100,3.686990976333618,676.0884122584414,0.006084
276,B-n31-k5.vrp,100,500,Savings,500,14.014015913009644,676.0884122584414,0.006084
277,B-n31-k5.vrp,100,500,Savings,500,13.704011917114258,676.0884122584414,0.006084
278,B-n31-k5.vrp,100,500,Savings,500,13.747553825378418,676.0884122584414,0.006084
279,B-n31-k5.vrp,100,500,Savings,500,14.170998573303224,676.1275842929921,0.006142
280,B-n31-k5.vrp,100,500,Savings,500,14.22100067138672,676.0884122584414,0.006084
281,B-n31-k5.vrp,25,100,Random,100,3.243999481201172,721.6599776518623,0.073899
282,B-n31-k5.vrp,25,100,Random,100,3.226994514465332,694.4744049749278,0.033444
283,B-n31-k5.vrp,25,100,Random,100,3.3169965744018555,698.5556717911284,0.039517
284,B-n31-k5.vrp,25,100,Random,100,3.925999641418457,716.6838639283116,0.066494
285,B-n31-k5.vrp,25,100,Random,100,4.057005405426025,720.7338510461478,0.072521
286,B-n31-k5.vrp,25,500,Random,500,13.97299075126648,696.7647622016116,0.036852
287,B-n31-k5.vrp,25,500,Random,500,14.225999355316162,726.239201137253,0.080713
288,B-n31-k5.vrp,25,500,Random,500,14.014004468917848,715.2021178810435,0.064289
289,B-n31-k5.vrp,25,500,Random,500,12.72800326347351,730.5075170784975,0.087065
290,B-n31-k5.vrp,25,500,Random,500,13.611987829208374,693.1316277067253,0.031446
291,B-n31-k5.vrp,45,100,Random,100,3.411993980407715,739.2935920234394,0.100139
292,B-n31-k5.vrp,45,100,Random,100,5.410530090332031,729.2359163036792,0.085172
293,B-n31-k5.vrp,45,100,Random,100,4.695993423461914,735.8121343356363,0.094959
294,B-n31-k5.vrp,45,100,Random,100,3.280996322631836,711.3212240134444,0.058514
295,B-n31-k5.vrp,45,100,Random,100,8.286014556884766,691.9789061650789,0.029731
296,B-n31-k5.vrp,45,500,Random,500,27.272994995117188,688.8777593749319,0.025116
297,B-n31-k5.vrp,45,500,Random,500,30.494994401931763,688.8777593749319,0.025116
298,B-n31-k5.vrp,45,500,Random,500,33.64199256896973,684.4713232661106,0.018559
299,B-n31-k5.vrp,45,500,Random,500,21.38801622390747,693.2405120599766,0.031608
300,B-n31-k5.vrp,45,500,Random,500,24.71701192855835,717.2376479962218,0.067318
301,B-n31-k5.vrp,85,100,Random,100,4.516000032424927,721.5528593753454,0.073739
302,B-n31-k5.vrp,85,100,Random,100,5.821014642715454,716.0906018311339,0.065611
303,B-n31-k5.vrp,85,100,Random,100,5.954013586044312,715.480003982507,0.064702
304,B-n31-k5.vrp,85,100,Random,100,5.523995399475098,678.7716313225563,0.010077
305,B-n31-k5.vrp,85,100,Random,100,6.152997732162476,693.4463850042382,0.031914
306,B-n31-k5.vrp,85,500,Random,500,22.32099723815918,680.2164301607174,0.012227
307,B-n31-k5.vrp,85,500,Random,500,15.117015361785889,694.2508472008967,0.033111
308,B-n31-k5.vrp,85,500,Random,500,16.714014768600464,692.0432726628497,0.029826
309,B-n31-k5.vrp,85,500,Random,500,18.545016288757324,679.5205424581129,0.011191
