num_teste,caso,tenure,max_iter,sol_ini,iter_sem_mod,tempo,custo,gap
0,A-n32-k5.vrp,5,10,Savings,10,0.8939993381500244,862.2763004685775,0.099842
1,A-n32-k5.vrp,5,10,Savings,10,0.9223687648773192,862.2763004685775,0.099842
2,A-n32-k5.vrp,5,10,Savings,10,0.9113330841064452,862.2763004685775,0.099842
3,A-n32-k5.vrp,5,10,Savings,10,1.14599871635437,862.2763004685775,0.099842
4,A-n32-k5.vrp,5,10,Savings,10,0.9549336433410645,862.2763004685775,0.099842
5,A-n32-k5.vrp,5,100,Savings,100,4.082291841506958,862.2763004685775,0.099842
6,A-n32-k5.vrp,5,100,Savings,100,4.007800579071045,862.2763004685775,0.099842
7,A-n32-k5.vrp,5,100,Savings,100,4.386531829833984,862.2763004685775,0.099842
8,A-n32-k5.vrp,5,100,Savings,100,4.101856470108032,862.2763004685775,0.099842
9,A-n32-k5.vrp,5,100,Savings,100,4.170523881912232,862.2763004685775,0.099842
10,A-n32-k5.vrp,5,500,Savings,500,18.679000854492188,862.2763004685775,0.099842
11,A-n32-k5.vrp,5,500,Savings,500,17.300845623016357,862.2763004685775,0.099842
12,A-n32-k5.vrp,5,500,Savings,500,18.662983417510983,862.2763004685775,0.099842
13,A-n32-k5.vrp,5,500,Savings,500,17.41270422935486,862.2763004685775,0.099842
14,A-n32-k5.vrp,5,500,Savings,500,18.0748987197876,862.2763004685775,0.099842
15,A-n32-k5.vrp,25,10,Savings,10,0.7592730522155762,862.2763004685775,0.099842
16,A-n32-k5.vrp,25,10,Savings,10,1.0390381813049316,862.2763004685775,0.099842
17,A-n32-k5.vrp,25,10,Savings,10,0.979179859161377,862.2763004685775,0.099842
18,A-n32-k5.vrp,25,10,Savings,10,0.8730833530426025,862.2763004685775,0.099842
19,A-n32-k5.vrp,25,10,Savings,10,0.9051303863525392,862.2763004685775,0.099842
20,A-n32-k5.vrp,25,100,Savings,100,4.425743103027344,862.2763004685775,0.099842
21,A-n32-k5.vrp,25,100,Savings,100,4.098659038543701,862.2763004685775,0.099842
22,A-n32-k5.vrp,25,100,Savings,100,4.4237329959869385,862.2763004685775,0.099842
23,A-n32-k5.vrp,25,100,Savings,100,4.205513954162598,862.2763004685775,0.099842
24,A-n32-k5.vrp,25,100,Savings,100,4.412521839141846,862.2763004685775,0.099842
25,A-n32-k5.vrp,25,500,Savings,500,18.446094274520878,862.2763004685775,0.099842
26,A-n32-k5.vrp,25,500,Savings,500,17.956586360931396,862.2763004685775,0.099842
27,A-n32-k5.vrp,25,500,Savings,500,18.022279500961304,862.2763004685775,0.099842
28,A-n32-k5.vrp,25,500,Savings,500,17.476004600524902,862.2763004685775,0.099842
29,A-n32-k5.vrp,25,500,Savings,500,18.540940046310425,862.2763004685775,0.099842
30,A-n32-k5.vrp,45,10,Savings,10,0.772017240524292,862.2763004685775,0.099842
31,A-n32-k5.vrp,45,10,Savings,10,0.7774703502655029,862.2763004685775,0.099842
32,A-n32-k5.vrp,45,10,Savings,10,0.9920296669006348,862.2763004685775,0.099842
33,A-n32-k5.vrp,45,10,Savings,10,1.1448781490325928,862.2763004685775,0.099842
34,A-n32-k5.vrp,45,10,Savings,10,0.9060060977935792,862.2763004685775,0.099842
35,A-n32-k5.vrp,45,100,Savings,100,5.419960975646973,854.804934503039,0.090312
